1.642869366279999977e-05 1.590238920239999860e-05 2.700000000000000000e+01
1.590238920239999860e-05 6.708716349719999757e-06 1.000000000000000000e+01
6.708716349719999757e-06 1.048611671739999928e-05 1.200000000000000000e+01
1.048611671739999928e-05 3.444296278850000153e-06 3.000000000000000000e+00
3.444296278850000153e-06 5.043195905399999580e-06 8.000000000000000000e+00
5.043195905399999580e-06 3.177813007760000048e-06 5.000000000000000000e+00
3.177813007760000048e-06 1.186516764530000019e-05 4.000000000000000000e+00
1.186516764530000019e-05 1.573583715789999979e-05 2.300000000000000000e+01
1.573583715789999979e-05 1.718150890359999955e-05 2.400000000000000000e+01
1.718150890359999955e-05 1.950657544389999845e-05 2.800000000000000000e+01
1.950657544389999845e-05 5.382962076040000318e-06 5.000000000000000000e+00
5.382962076040000318e-06 1.225156838839999928e-05 3.000000000000000000e+00
1.225156838839999928e-05 1.083920705160000063e-05 1.900000000000000000e+01
1.083920705160000063e-05 1.417691002200000073e-05 2.500000000000000000e+01
1.417691002200000073e-05 2.249785016190000060e-05 1.700000000000000000e+01
2.249785016190000060e-05 1.164531894669999992e-05 1.900000000000000000e+01
1.164531894669999992e-05 1.040617173609999940e-05 1.300000000000000000e+01
1.040617173609999940e-05 1.605561708320000003e-05 1.200000000000000000e+01
1.605561708320000003e-05 1.801426912580000162e-05 2.300000000000000000e+01
1.801426912580000162e-05 1.504298065310000053e-05 2.500000000000000000e+01
1.504298065310000053e-05 6.635433450170000393e-06 1.400000000000000000e+01
6.635433450170000393e-06 -9.666680658829999173e-06 5.000000000000000000e+00
-9.666680658829999173e-06 -2.177168324809999951e-05 2.000000000000000000e+01
-2.177168324809999951e-05 -2.974619513549999904e-05 3.000000000000000000e+00
-2.974619513549999904e-05 -4.252406798430000118e-05 1.000000000000000000e+00
-4.252406798430000118e-05 -2.810732301829999840e-05 1.000000000000000000e+00
-2.810732301829999840e-05 -1.223158214309999991e-05 6.000000000000000000e+00
-1.223158214309999991e-05 -2.355045908269999956e-05 1.200000000000000000e+01
-2.355045908269999956e-05 -2.512271038210000135e-05 8.000000000000000000e+00
-2.512271038210000135e-05 -1.632876243609999981e-05 1.500000000000000000e+01
-1.632876243609999981e-05 -2.260444347030000158e-05 2.300000000000000000e+01
-2.260444347030000158e-05 -2.161179328549999975e-05 1.600000000000000000e+01
-2.161179328549999975e-05 -1.808088994349999975e-05 3.100000000000000000e+01
-1.808088994349999975e-05 -2.054586020110000074e-05 3.300000000000000000e+01
-2.054586020110000074e-05 -2.764763937569999946e-05 1.200000000000000000e+01
-2.764763937569999946e-05 -2.484290294750000056e-05 9.000000000000000000e+00
-2.484290294750000056e-05 -2.512937246389999969e-05 6.000000000000000000e+00
-2.512937246389999969e-05 -1.824744198799999856e-05 1.600000000000000000e+01
-1.824744198799999856e-05 -2.556906986120000095e-05 1.400000000000000000e+01
-2.556906986120000095e-05 -2.333061038399999857e-05 9.000000000000000000e+00
-2.333061038399999857e-05 -2.732119736860000089e-05 8.000000000000000000e+00
-2.732119736860000089e-05 -2.956631892750000089e-05 4.000000000000000000e+00
-2.956631892750000089e-05 -8.740651291789999292e-06 2.000000000000000000e+00
-8.740651291789999292e-06 -1.764785462800000021e-05 2.600000000000000000e+01
-1.764785462800000021e-05 -1.261798288620000068e-05 4.100000000000000000e+01
-1.261798288620000068e-05 -1.526949143349999913e-05 5.000000000000000000e+01
-1.526949143349999913e-05 -2.169173826680000132e-05 2.100000000000000000e+01
-2.169173826680000132e-05 -1.949325128029999839e-05 2.300000000000000000e+01
-1.949325128029999839e-05 -2.015279737630000064e-05 4.000000000000000000e+01
-2.015279737630000064e-05 -6.189073971090000093e-06 1.700000000000000000e+01
-6.189073971090000093e-06 -1.620884496409999878e-05 2.600000000000000000e+01
-1.620884496409999878e-05 -1.019298511920000013e-05 3.300000000000000000e+01
-1.019298511920000013e-05 -1.826076615150000129e-05 3.100000000000000000e+01
