2.129909431830000113e-06 -7.352506347269999543e-07 4.400000000000000000e+01
-7.352506347269999543e-07 2.233139463639999945e-07 7.900000000000000000e+01
2.233139463639999945e-07 5.188889149949999875e-06 1.200000000000000000e+01
5.188889149949999875e-06 5.414309831659999989e-07 9.000000000000000000e+00
5.414309831659999989e-07 1.249294058429999970e-06 7.300000000000000000e+01
1.249294058429999970e-06 5.064591764709999907e-06 1.300000000000000000e+01
5.064591764709999907e-06 2.009825517279999799e-06 1.300000000000000000e+01
2.009825517279999799e-06 6.566694064310000313e-06 5.000000000000000000e+00
6.566694064310000313e-06 3.988050004409999834e-06 4.000000000000000000e+00
3.988050004409999834e-06 -1.664320921010000040e-07 1.900000000000000000e+01
-1.664320921010000040e-07 4.472599133309999969e-06 1.400000000000000000e+01
4.472599133309999969e-06 1.240867117060000099e-06 2.100000000000000000e+01
1.240867117060000099e-06 -1.851820366550000064e-06 4.100000000000000000e+01
-1.851820366550000064e-06 2.148870049919999876e-07 5.500000000000000000e+01
2.148870049919999876e-07 4.213470686109999930e-08 7.900000000000000000e+01
4.213470686109999930e-08 1.457860857399999919e-06 7.000000000000000000e+01
1.457860857399999919e-06 -1.253507529120000047e-06 5.700000000000000000e+01
-1.253507529120000047e-06 3.223305074880000211e-07 6.800000000000000000e+01
3.223305074880000211e-07 1.611652537440000000e-06 6.700000000000000000e+01
1.611652537440000000e-06 9.501376397189999684e-07 7.000000000000000000e+01
9.501376397189999684e-07 -1.367271237640000070e-06 5.900000000000000000e+01
-1.367271237640000070e-06 -3.050552776750000103e-06 3.600000000000000000e+01
-3.050552776750000103e-06 -8.511210785949999947e-07 5.000000000000000000e+01
-8.511210785949999947e-07 9.396039630030000308e-07 7.500000000000000000e+01
9.396039630030000308e-07 -7.752786062449999557e-07 7.000000000000000000e+01
-7.752786062449999557e-07 -2.660806738279999963e-06 3.600000000000000000e+01
-2.660806738279999963e-06 -3.640438672800000178e-06 2.000000000000000000e+01
-3.640438672800000178e-06 -1.799151982970000059e-06 2.300000000000000000e+01
-1.799151982970000059e-06 -2.603924884019999951e-06 4.400000000000000000e+01
-2.603924884019999951e-06 -3.806870764900000207e-06 1.800000000000000000e+01
-3.806870764900000207e-06 -5.359534712739999981e-06 9.000000000000000000e+00
-5.359534712739999981e-06 1.143957291280000030e-06 5.000000000000000000e+00
1.143957291280000030e-06 4.733834315849999641e-06 1.600000000000000000e+01
4.733834315849999641e-06 -3.600410701279999909e-06 3.000000000000000000e+00
-3.600410701279999909e-06 -1.927662838899999892e-06 2.000000000000000000e+01
-1.927662838899999892e-06 4.971895409610000055e-07 4.600000000000000000e+01
4.971895409610000055e-07 3.145355867180000098e-06 3.800000000000000000e+01
3.145355867180000098e-06 -3.737348498580000036e-06 1.100000000000000000e+01
-3.737348498580000036e-06 -4.369369101499999820e-06 1.300000000000000000e+01
-4.369369101499999820e-06 1.896061808749999916e-07 1.300000000000000000e+01
1.896061808749999916e-07 1.569517830579999939e-06 7.000000000000000000e+01
1.569517830579999939e-06 1.051260936190000037e-06 6.300000000000000000e+01
1.051260936190000037e-06 7.815988122740000072e-07 7.200000000000000000e+01
7.815988122740000072e-07 -4.898159672610000302e-06 8.000000000000000000e+00
-4.898159672610000302e-06 -8.974692561420000475e-07 1.400000000000000000e+01
-8.974692561420000475e-07 4.409397073019999666e-06 1.200000000000000000e+01
4.409397073019999666e-06 -1.628506420179999953e-06 9.000000000000000000e+00
-1.628506420179999953e-06 -3.343388989429999890e-06 2.900000000000000000e+01
-3.343388989429999890e-06 -5.016136851819999978e-06 1.000000000000000000e+01
-5.016136851819999978e-06 -1.603225596069999917e-06 1.800000000000000000e+01
-1.603225596069999917e-06 2.926255391510000135e-06 3.100000000000000000e+01
2.926255391510000135e-06 2.924148656159999849e-06 2.800000000000000000e+01
2.924148656159999849e-06 1.504209034939999985e-06 4.000000000000000000e+01
1.504209034939999985e-06 5.898858960560000336e-07 7.600000000000000000e+01
5.898858960560000336e-07 3.817404441619999728e-06 2.600000000000000000e+01
3.817404441619999728e-06 1.847606895859999988e-06 3.400000000000000000e+01
1.847606895859999988e-06 3.707854203780000029e-07 6.500000000000000000e+01
3.707854203780000029e-07 7.057563399239999681e-07 8.000000000000000000e+01
7.057563399239999681e-07 -3.724708086519999877e-06 2.100000000000000000e+01
-3.724708086519999877e-06 -1.261934470489999918e-06 3.200000000000000000e+01
-1.261934470489999918e-06 5.403776154940000256e-06 4.000000000000000000e+00
5.403776154940000256e-06 5.601809277189999625e-06 3.000000000000000000e+00
5.601809277189999625e-06 -8.005594303610000557e-08 8.000000000000000000e+00
-8.005594303610000557e-08 -2.681874091710000205e-06 3.800000000000000000e+01
-2.681874091710000205e-06 -2.169937403349999959e-07 5.100000000000000000e+01
-2.169937403349999959e-07 6.994361338950000225e-07 7.800000000000000000e+01
6.994361338950000225e-07 2.372183996280000181e-06 5.400000000000000000e+01
2.372183996280000181e-06 3.591983759909999826e-06 3.100000000000000000e+01
3.591983759909999826e-06 2.380610937649999999e-07 2.800000000000000000e+01
2.380610937649999999e-07 -2.751396358029999953e-06 3.500000000000000000e+01
-2.751396358029999953e-06 -8.153065777629999571e-07 5.600000000000000000e+01
-8.153065777629999571e-07 3.834258324360000000e-07 7.300000000000000000e+01
3.834258324360000000e-07 -1.641146832239999901e-06 5.800000000000000000e+01
-1.641146832239999901e-06 -7.900257536460000405e-07 7.000000000000000000e+01
-7.900257536460000405e-07 -4.002797151809999891e-07 7.500000000000000000e+01
-4.002797151809999891e-07 1.221906498970000072e-06 7.400000000000000000e+01
1.221906498970000072e-06 9.522443750619999503e-07 6.700000000000000000e+01
9.522443750619999503e-07 -1.009126229319999905e-06 7.000000000000000000e+01
-1.009126229319999905e-06 -2.471200557409999901e-06 4.100000000000000000e+01
-2.471200557409999901e-06 -3.480326786730000018e-06 2.200000000000000000e+01
-3.480326786730000018e-06 -2.380610937649999999e-07 3.900000000000000000e+01
-2.380610937649999999e-07 -7.078630752669999500e-07 8.100000000000000000e+01
-7.078630752669999500e-07 1.613759272780000003e-06 6.800000000000000000e+01
1.613759272780000003e-06 3.600410701279999909e-06 3.700000000000000000e+01
3.600410701279999909e-06 5.182568943919999584e-07 2.700000000000000000e+01
5.182568943919999584e-07 2.570217118529999973e-07 7.500000000000000000e+01
2.570217118529999973e-07 -1.356737560929999984e-06 6.500000000000000000e+01
-1.356737560929999984e-06 -2.517548734949999967e-06 4.000000000000000000e+01
-2.517548734949999967e-06 -2.460666880689999956e-06 3.100000000000000000e+01
-2.460666880689999956e-06 -2.085667989629999891e-07 5.500000000000000000e+01
-2.085667989629999891e-07 5.962061020849999792e-07 7.500000000000000000e+01
5.962061020849999792e-07 6.214869262020000017e-07 7.700000000000000000e+01
6.214869262020000017e-07 -2.138336373200000196e-06 4.400000000000000000e+01
-2.138336373200000196e-06 -1.291428765290000031e-06 5.500000000000000000e+01
-1.291428765290000031e-06 1.470501269450000007e-06 5.600000000000000000e+01
1.470501269450000007e-06 -9.459241690319999764e-07 6.600000000000000000e+01
-9.459241690319999764e-07 -2.454346674660000088e-06 4.200000000000000000e+01
-2.454346674660000088e-06 -6.910091925229999892e-07 6.600000000000000000e+01
-6.910091925229999892e-07 -5.308973064499999554e-07 7.600000000000000000e+01
-5.308973064499999554e-07 3.889033443280000114e-06 2.200000000000000000e+01
3.889033443280000114e-06 4.337768071350000057e-06 1.300000000000000000e+01
4.337768071350000057e-06 1.489461887540000035e-06 2.500000000000000000e+01
1.489461887540000035e-06 3.195917515419999889e-06 3.900000000000000000e+01
3.195917515419999889e-06 -4.339874806699999919e-07 2.900000000000000000e+01
-4.339874806699999919e-07 1.571624565919999942e-06 7.400000000000000000e+01
1.571624565919999942e-06 3.368669813550000209e-06 3.900000000000000000e+01
3.368669813550000209e-06 2.178364344720000042e-06 2.800000000000000000e+01
2.178364344720000042e-06 -4.434677897129999914e-06 5.000000000000000000e+00
-4.434677897129999914e-06 -3.155889543900000043e-06 1.300000000000000000e+01
-3.155889543900000043e-06 -1.181878527450000014e-06 4.300000000000000000e+01
-1.181878527450000014e-06 -2.957856421649999827e-06 3.600000000000000000e+01
-2.957856421649999827e-06 -9.374972276600000489e-07 5.200000000000000000e+01
-9.374972276600000489e-07 1.723309510620000020e-06 6.400000000000000000e+01
1.723309510620000020e-06 -2.022465929329999887e-07 6.700000000000000000e+01
-2.022465929329999887e-07 -4.917120290690000259e-06 1.600000000000000000e+01
-4.917120290690000259e-06 -9.543511104049999321e-07 1.400000000000000000e+01
-9.543511104049999321e-07 -2.359543584219999916e-07 7.400000000000000000e+01
-2.359543584219999916e-07 2.237352934329999916e-06 6.900000000000000000e+01
2.237352934329999916e-06 2.749289622690000161e-06 3.500000000000000000e+01
2.749289622690000161e-06 -6.109532494859999582e-08 4.000000000000000000e+01
-6.109532494859999582e-08 -1.331456736810000089e-06 6.300000000000000000e+01
-1.331456736810000089e-06 -4.866558642459999903e-07 6.700000000000000000e+01
-4.866558642459999903e-07 4.571615694430000042e-07 7.600000000000000000e+01
4.571615694430000042e-07 2.254206817070000028e-07 7.400000000000000000e+01
2.254206817070000028e-07 -3.579343347850000090e-06 2.600000000000000000e+01
-3.579343347850000090e-06 4.192403332679999847e-07 2.300000000000000000e+01
4.192403332679999847e-07 3.594090495250000041e-06 3.400000000000000000e+01
3.594090495250000041e-06 1.070221554269999994e-06 3.700000000000000000e+01
1.070221554269999994e-06 4.272459275719999963e-06 2.100000000000000000e+01
4.272459275719999963e-06 3.792123617499999833e-07 2.000000000000000000e+01
3.792123617499999833e-07 1.990864899190000195e-06 5.600000000000000000e+01
1.990864899190000195e-06 1.580051507289999972e-07 6.600000000000000000e+01
1.580051507289999972e-07 -5.772454839970000083e-07 8.200000000000000000e+01
-5.772454839970000083e-07 1.512635976310000068e-06 7.200000000000000000e+01
1.512635976310000068e-06 -5.877791607130000518e-07 6.400000000000000000e+01
-5.877791607130000518e-07 2.831452301070000068e-06 4.400000000000000000e+01
2.831452301070000068e-06 2.233139463639999839e-06 3.000000000000000000e+01
2.233139463639999839e-06 2.540722823730000072e-06 3.700000000000000000e+01
2.540722823730000072e-06 4.676952461589999947e-07 4.500000000000000000e+01
4.676952461589999947e-07 -2.287914582560000059e-06 3.700000000000000000e+01
-2.287914582560000059e-06 -3.082153806889999795e-06 3.700000000000000000e+01
-3.082153806889999795e-06 -3.324428371339999863e-06 1.700000000000000000e+01
-3.324428371339999863e-06 -2.167830668010000168e-06 2.400000000000000000e+01
-2.167830668010000168e-06 -2.513335264269999962e-06 3.900000000000000000e+01
-2.513335264269999962e-06 3.261226311049999983e-06 1.300000000000000000e+01
3.261226311049999983e-06 1.072328289620000067e-06 4.200000000000000000e+01
1.072328289620000067e-06 -1.306175912700000052e-06 6.000000000000000000e+01
-1.306175912700000052e-06 3.488753728100000100e-06 2.600000000000000000e+01
3.488753728100000100e-06 2.081454518940000184e-06 3.000000000000000000e+01
2.081454518940000184e-06 1.896061808749999916e-07 6.200000000000000000e+01
1.896061808749999916e-07 -9.332837569739999793e-07 7.300000000000000000e+01
-9.332837569739999793e-07 -4.550548341000000223e-07 7.200000000000000000e+01
-4.550548341000000223e-07 -1.712775833900000075e-06 5.500000000000000000e+01
-1.712775833900000075e-06 2.260527023099999949e-06 4.100000000000000000e+01
2.260527023099999949e-06 2.995777657829999882e-06 3.600000000000000000e+01
2.995777657829999882e-06 4.108133918960000043e-07 4.100000000000000000e+01
4.108133918960000043e-07 -1.312496118720000061e-06 6.400000000000000000e+01
-1.312496118720000061e-06 1.679068068419999956e-06 5.400000000000000000e+01
1.679068068419999956e-06 -7.668516648730000282e-07 5.600000000000000000e+01
-7.668516648730000282e-07 -1.668534391700000011e-06 5.800000000000000000e+01
-1.668534391700000011e-06 -2.231032728300000048e-06 4.300000000000000000e+01
-2.231032728300000048e-06 -9.058961975140000279e-08 5.200000000000000000e+01
-9.058961975140000279e-08 2.138336373200000196e-06 6.300000000000000000e+01
2.138336373200000196e-06 1.510529240970000065e-06 5.000000000000000000e+01
1.510529240970000065e-06 2.962069892339999904e-06 3.600000000000000000e+01
2.962069892339999904e-06 1.898168544089999919e-06 3.400000000000000000e+01
1.898168544089999919e-06 6.699418390920000364e-07 6.800000000000000000e+01
6.699418390920000364e-07 -2.745076152000000085e-06 3.500000000000000000e+01
-2.745076152000000085e-06 6.804755158070000516e-07 3.300000000000000000e+01
6.804755158070000516e-07 1.769657688169999946e-07 7.500000000000000000e+01
1.769657688169999946e-07 -3.290720605849999885e-06 2.700000000000000000e+01
-3.290720605849999885e-06 -1.771764423509999949e-06 3.100000000000000000e+01
-1.771764423509999949e-06 -1.407299209159999916e-06 5.800000000000000000e+01
-1.407299209159999916e-06 -1.198732410200000038e-06 6.600000000000000000e+01
-1.198732410200000038e-06 -1.792831776939999979e-06 5.500000000000000000e+01
-1.792831776939999979e-06 -1.624292949499999947e-06 5.800000000000000000e+01
-1.624292949499999947e-06 -8.532278139379999766e-07 7.100000000000000000e+01
-8.532278139379999766e-07 -5.009816645789999687e-06 1.600000000000000000e+01
-5.009816645789999687e-06 -2.557576706469999814e-06 1.500000000000000000e+01
-2.557576706469999814e-06 -1.080755230989999938e-06 6.200000000000000000e+01
-1.080755230989999938e-06 -1.200839145540000041e-06 6.400000000000000000e+01
-1.200839145540000041e-06 2.083561254279999976e-06 5.100000000000000000e+01
2.083561254279999976e-06 4.114454124989999593e-06 2.300000000000000000e+01
4.114454124989999593e-06 -1.919235897520000162e-06 6.000000000000000000e+00
-1.919235897520000162e-06 -3.132715455130000010e-06 3.400000000000000000e+01
-3.132715455130000010e-06 -7.710651355589999919e-07 4.600000000000000000e+01
-7.710651355589999919e-07 1.457860857399999919e-06 7.300000000000000000e+01
1.457860857399999919e-06 1.398872267790000045e-06 6.200000000000000000e+01
1.398872267790000045e-06 1.047047465499999960e-06 6.400000000000000000e+01
1.047047465499999960e-06 -4.415717279049999958e-06 9.000000000000000000e+00
-4.415717279049999958e-06 -3.608837642660000062e-06 1.100000000000000000e+01
-3.608837642660000062e-06 2.018252458649999881e-06 1.200000000000000000e+01
2.018252458649999881e-06 3.960662444950000253e-07 6.600000000000000000e+01
3.960662444950000253e-07 8.089863717340000115e-07 8.100000000000000000e+01
8.089863717340000115e-07 -1.443113709989999897e-06 5.700000000000000000e+01
-1.443113709989999897e-06 -4.251391922290000144e-06 2.800000000000000000e+01
-4.251391922290000144e-06 -1.040727259470000092e-06 2.300000000000000000e+01
-1.040727259470000092e-06 -5.020350322500000408e-06 1.400000000000000000e+01
-5.020350322500000408e-06 -7.879190183029999528e-07 1.200000000000000000e+01
