-9.045216630890000174e-06 -7.813143933660000252e-07 1.370000000000000000e+02
-7.813143933660000252e-07 -1.391674526299999965e-05 6.400000000000000000e+01
-1.391674526299999965e-05 -6.040161271789999686e-06 1.460000000000000000e+02
-6.040161271789999686e-06 -1.879829074640000090e-06 2.200000000000000000e+02
-1.879829074640000090e-06 -9.682956157090000448e-08 4.060000000000000000e+02
-9.682956157090000448e-08 7.379080381789999767e-07 4.950000000000000000e+02
7.379080381789999767e-07 2.073488197780000022e-06 5.340000000000000000e+02
2.073488197780000022e-06 -3.686201240489999890e-06 3.770000000000000000e+02
-3.686201240489999890e-06 -1.884169710150000008e-05 6.400000000000000000e+01
-1.884169710150000008e-05 -1.613714727840000096e-05 1.370000000000000000e+02
-1.613714727840000096e-05 -1.425064030289999989e-05 1.720000000000000000e+02
-1.425064030289999989e-05 -1.084491089589999998e-05 1.830000000000000000e+02
-1.084491089589999998e-05 -1.267131676420000010e-05 1.940000000000000000e+02
-1.267131676420000010e-05 -6.661206045999999973e-06 1.570000000000000000e+02
-6.661206045999999973e-06 -1.666136249099999983e-06 2.040000000000000000e+02
-1.666136249099999983e-06 5.826468446250000214e-06 4.660000000000000000e+02
5.826468446250000214e-06 1.702864703490000051e-05 2.310000000000000000e+02
1.702864703490000051e-05 9.729701462679999534e-06 2.260000000000000000e+02
9.729701462679999534e-06 3.596049579719999947e-06 5.730000000000000000e+02
3.596049579719999947e-06 2.791362533560000169e-06 6.110000000000000000e+02
2.791362533560000169e-06 4.814766475359999682e-06 6.300000000000000000e+02
4.814766475359999682e-06 9.295637910810000744e-06 5.920000000000000000e+02
9.295637910810000744e-06 1.086828354870000054e-05 5.040000000000000000e+02
1.086828354870000054e-05 5.185389969640000175e-06 5.470000000000000000e+02
5.185389969640000175e-06 1.332241209199999952e-06 5.810000000000000000e+02
1.332241209199999952e-06 7.706297520890000092e-06 5.650000000000000000e+02
7.706297520890000092e-06 6.350683658890000218e-06 6.440000000000000000e+02
6.350683658890000218e-06 3.435779960570000167e-06 6.500000000000000000e+02
3.435779960570000167e-06 4.781376971370000166e-06 6.400000000000000000e+02
4.781376971370000166e-06 7.352368778590000098e-06 6.480000000000000000e+02
7.352368778590000098e-06 5.008425598500000248e-06 6.460000000000000000e+02
5.008425598500000248e-06 1.276814632579999975e-05 4.640000000000000000e+02
1.276814632579999975e-05 1.652446552460000152e-05 2.080000000000000000e+02
1.652446552460000152e-05 1.173307170209999944e-05 2.230000000000000000e+02
1.173307170209999944e-05 6.364039460490000052e-06 5.200000000000000000e+02
6.364039460490000052e-06 8.387443402280000341e-06 6.300000000000000000e+02
8.387443402280000341e-06 9.392467472380000180e-06 5.810000000000000000e+02
9.392467472380000180e-06 2.520907551239999847e-06 5.530000000000000000e+02
2.520907551239999847e-06 2.367315832889999984e-06 5.740000000000000000e+02
2.367315832889999984e-06 7.793110231260000500e-06 5.930000000000000000e+02
7.793110231260000500e-06 3.762997099670000068e-06 6.360000000000000000e+02
3.762997099670000068e-06 -2.570991807230000003e-06 4.340000000000000000e+02
-2.570991807230000003e-06 8.233851683929999208e-06 3.700000000000000000e+02
8.233851683929999208e-06 5.475878654360000249e-07 5.240000000000000000e+02
5.475878654360000249e-07 4.854833880139999891e-06 5.610000000000000000e+02
4.854833880139999891e-06 6.046839172589999603e-06 6.580000000000000000e+02
6.046839172589999603e-06 3.696218091690000189e-06 6.600000000000000000e+02
3.696218091690000189e-06 5.566030315129999768e-06 6.540000000000000000e+02
5.566030315129999768e-06 6.891593623530000015e-06 6.570000000000000000e+02
6.891593623530000015e-06 7.355707728990000057e-06 6.460000000000000000e+02
7.355707728990000057e-06 3.759658149270000110e-06 6.430000000000000000e+02
3.759658149270000110e-06 7.793110231260000500e-06 6.280000000000000000e+02
7.793110231260000500e-06 1.256780930180000053e-05 4.590000000000000000e+02
1.256780930180000053e-05 7.038507441089999608e-06 4.680000000000000000e+02
7.038507441089999608e-06 1.313876982010000039e-05 4.400000000000000000e+02
1.313876982010000039e-05 1.857792002000000151e-05 1.470000000000000000e+02
1.857792002000000151e-05 9.215503101230000183e-06 1.700000000000000000e+02
9.215503101230000183e-06 5.839824247850000049e-06 6.110000000000000000e+02
5.839824247850000049e-06 1.238750598030000051e-06 5.750000000000000000e+02
1.238750598030000051e-06 -7.679585917700000123e-08 5.010000000000000000e+02
-7.679585917700000123e-08 9.205486250039999531e-06 4.800000000000000000e+02
9.205486250039999531e-06 9.091961936469999454e-06 5.680000000000000000e+02
9.091961936469999454e-06 1.793016364260000035e-06 5.510000000000000000e+02
1.793016364260000035e-06 2.096860850570000085e-06 5.590000000000000000e+02
2.096860850570000085e-06 8.938370218120000014e-06 5.630000000000000000e+02
8.938370218120000014e-06 1.181654546209999925e-05 4.750000000000000000e+02
1.181654546209999925e-05 1.122221229100000054e-05 4.190000000000000000e+02
1.122221229100000054e-05 1.204693303959999993e-05 4.040000000000000000e+02
1.204693303959999993e-05 1.488837982909999990e-05 2.770000000000000000e+02
1.488837982909999990e-05 9.632871901110000098e-06 3.280000000000000000e+02
9.632871901110000098e-06 1.821731337689999990e-05 1.810000000000000000e+02
1.821731337689999990e-05 8.731355293379999613e-06 1.840000000000000000e+02
8.731355293379999613e-06 7.879922941639999284e-06 6.060000000000000000e+02
7.879922941639999284e-06 1.900530567109999890e-05 1.610000000000000000e+02
1.900530567109999890e-05 6.577732286030000371e-06 1.490000000000000000e+02
6.577732286030000371e-06 -2.644448716009999800e-06 4.040000000000000000e+02
-2.644448716009999800e-06 2.601042360819999984e-06 4.210000000000000000e+02
2.601042360819999984e-06 5.759689438270000335e-06 6.200000000000000000e+02
5.759689438270000335e-06 6.591088087620000135e-06 6.630000000000000000e+02
6.591088087620000135e-06 8.547713021439999769e-07 5.640000000000000000e+02
8.547713021439999769e-07 9.482619133150000123e-07 5.180000000000000000e+02
9.482619133150000123e-07 6.928322077920000336e-06 5.710000000000000000e+02
6.928322077920000336e-06 1.144258301739999950e-05 5.380000000000000000e+02
1.144258301739999950e-05 8.681271037400000162e-07 4.280000000000000000e+02
8.681271037400000162e-07 4.751326417769999690e-06 5.670000000000000000e+02
4.751326417769999690e-06 1.240753968269999984e-05 4.820000000000000000e+02
1.240753968269999984e-05 9.472602281960000741e-06 4.400000000000000000e+02
9.472602281960000741e-06 2.564313906430000086e-06 5.520000000000000000e+02
2.564313906430000086e-06 -1.512544530749999908e-06 4.800000000000000000e+02
-1.512544530749999908e-06 6.096923428569999689e-06 4.690000000000000000e+02
6.096923428569999689e-06 1.270470626819999969e-05 4.690000000000000000e+02
1.270470626819999969e-05 7.185421258639999977e-06 4.620000000000000000e+02
7.185421258639999977e-06 5.933314859020000374e-06 6.510000000000000000e+02
5.933314859020000374e-06 -4.601073649820000209e-06 3.030000000000000000e+02
-4.601073649820000209e-06 -3.151969176650000010e-06 2.480000000000000000e+02
-3.151969176650000010e-06 1.856456421839999956e-06 3.870000000000000000e+02
1.856456421839999956e-06 4.090214238769999970e-06 5.900000000000000000e+02
4.090214238769999970e-06 1.404362537819999977e-05 3.800000000000000000e+02
1.404362537819999977e-05 1.106862057269999976e-05 3.360000000000000000e+02
1.106862057269999976e-05 1.204693303959999993e-05 4.100000000000000000e+02
1.204693303959999993e-05 1.030733988170000043e-05 4.330000000000000000e+02
